"codigo","cartorio","serventia","municipio_id","cartorio_censo_id"
17294,"CARTÓRIO DO 2° OFICIO DE NOTAS","041137",3151107,11822
17295,"TABELIONATO DO 1º OFICIO DE NOTAS DE PIRAPETINGA","061143",3151107,11823
17296,"CARTÓRIO DE PROTESTO DE TITULOS E DOCUMENTOS DE PIRAPETINGA","034983",3151107,11824
17297,"CARTÓRIO DE REGISTRO DE TITULOS E DOCUMENTOS E DE PESSOAS JURIDICAS","039867",3151206,11825
17298,"PIRAPORA CARTÓRIO DO 2°OFICIO DE NOTAS","055202",3151206,11826
17299,"TABELIONATO DE PROTESTO DE TITULOS","060376",3151206,11827
17300,"SERVIÇO DE REGISTRO DE IMOVEIS","059881",3151206,11828
17301,"PIRAPORA CARTÓRIO DO 1° OFICIO DE NOTAS","055194",3151206,11829
17302,"CARTÓRIO DO 1º OFICIO DE NOTAS DE PITANGUI/MG","040881",3151404,11830
17303,"OFICIAL  DE REGISTRO DE PROTESTOS","046292",3151404,11831
17304,"OFICIO DE REGISTRO DE IMOVEIS DE PITANGUI","047357",3151404,11832
17305,"OFICIO DO 2º TABELIONATO DE NOTAS","049411",3151404,11833
17306,"CARTÓRIO DE REGISTRO DE TITULOS E DOCUMENTOS E CIVIL DAS PESSOAS JURIDICAS","039909",3151404,11834
17307,"OFICIO DO 1º TABELIONATO DE NOTAS","048124",3151503,11835
17308,"OFICIO DO 2º TABELIONATO DE NOTAS","049791",3151503,11836
17309,"CARTÓRIO DE TITULOS E DOCUMENTOS E CIVIL DAS PESSOAS JURIDICAS","040204",3151503,11837
17310,"CARTÓRIO ALVARENGA REGISTRO DE PROTESTOS DE PIUMHI","033779",3151503,11838
17311,"CARTÓRIO REGISTRO DE IMOVEIS - COMARCA PIUMHI - MG","045005",3151503,11839
17312,"2º TABELIONATO DE NOTAS DE POCO FUNDO","041103",3151701,11840
17313,"TABELIONATO DE PROTESTO DE TITULOS","039354",3151701,11841
17314,"SERVIÇO REGISTRAL DE TITULOS E DOCUMENTOS E REGISTRO CIVIL DAS PESSOAS JURIDICAS","039438",3151701,11842
17315,"CARTÓRIO DO PRIMEIRO OFICIO DE NOTAS","041897",3151701,11843
17316,"OFICIO DO REGISTRO DE IMOVEIS","053876",3151701,11844
17317,"CARTÓRIO DO SEGUNDO OFICIO DE NOTAS","043729",3151800,11845
17318,"OFICIO DO 1º TABELIONATO DE PROTESTO DE TITULOS","048579",3151800,11846
17319,"REGISTRO DE TITULOS E DOCUMENTOS E CIVIL DAS PESSOAS JURIDICAS DA COMARCA DE POCOS DE CALDAS","057521",3151800,11847
17320,"SERVIÇO UNICO REGISTRAL DE IMOVEIS","059865",3151800,11911
17321,"POCOS DE CALDAS CARTÓRIO DO PRIMEIRO OFICIO DE NOTAS","055210",3151800,11912
17322,"CARTÓRIO DE REGISTRO CIVIL E NOTAS","036947",3151909,11913
17323,"SERVENTIA DE TITULOS E DOCUMENTOS E CIVIL DAS PESSOAS JURIDICAS DE POMPEU-MG","058271",3152006,11914
17324,"2º TABELIONATO DE NOTAS","032722",3152006,11915
17325,"OFICIO DO 1º TABELIONATO DE NOTAS","048207",3152006,11916
17326,"CARTÓRIO DE PROTESTO DE TITULOS DA COMARCA DE POMPEU","034959",3152006,11917
17327,"SERVENTIA DE REGISTRO DE IMOVEIS DA COMARCA DE POMPEU-MG","058222",3152006,11918
17328,"REGISTRO DE TITULOS E DOCUMENTOS E CIVIL DAS PESSOAL JURIDICAS","057380",3152105,11919
17329,"PONTE NOVA CARTÓRIO DE REGISTRO DE IMOVEIS","055228",3152105,11920
17330,"CARTÓRIO DO SEGUNDO OFICIO DE NOTAS","043802",3152105,11921
17331,"OFICIO DO 1º TABELIONATO DE PROTESTO DE TITULOS DE PONTE NOVA","048850",3152105,11922
17332,"SERVIÇO NOTARIAL DO 1° OFICIO","058842",3152105,11923
17333,"SERVIÇO NOTARIAL DO 3º OFICIO DE PONTE NOVA","059006",3152105,11924
17334,"OFICIO DE REGISTRO DE IMOVEIS","047209",3152204,11925
17335,"CARTÓRIO DE REGISTRO DE TITULOS E DOCUMENTOS E CIVIL DE PESSOAS JURIDICAS","039776",3152204,11926
17336,"OFICIO DO 1º TABELIONATO DE PROTESTO DE TITULOS DE PORTEIRINHA","048868",3152204,11927
17337,"CARTÓRIO DO 2º OFICIO DE NOTAS","041244",3152204,11928
17338,"1º OFICIO DE NOTAS","032052",3152204,11929
17339,"TABELIONATO DE REGISTRO DE PROTESTO DE TITULOS E DIVIDAS","061051",3152501,10826
17340,"CARTÓRIO DO 1º TABELIONATO DE NOTAS","041012",3152501,10827
17341,"OFICIO DO REGISTRO DE IMOVEIS","054023",3152501,10828
17342,"OFICIO DO REGISTRO DE TITULOS E DOCUMENTOS E CIVIL DAS PESSOAS JURIDICAS","054452",3152501,10829
17343,"OFICIO DO 3º TABELIONATO DE NOTAS","049999",3152501,10830
17344,"CARTÓRIO DO 2º TABELIONATO DE NOTAS","032714",3152501,10831
17345,"OFICIO DO REGISTRO DE TITULOS E DOCUMENTOS E REGISTRO CIVIL DAS PESSOAS JURIDICAS","054577",3152709,10832
17346,"SEGUNDO OFICIO DE NOTAS","057950",3152709,10833
17347,"OFICIO DO REGISTRO DE IMOVEIS","054015",3152709,10834
17348,"PRIMEIRO OFICIO DE NOTAS","055285",3152709,10835
17349,"1º TABELIONATO DE PROTESTO DE TITULOS","032375",3152709,10836
17350,"TABELIONATO DE PROTESTO DE TITULOS","060251",3152808,10837
17351,"CARTÓRIO DE REGISTRO DE TITULOS E DOCUMENTOS E PESSOAS JURIDICAS","039891",3152808,10838
17352,"OFICIO DO 2º TABELIONATO DE NOTAS","049668",3152808,10839
17353,"1º SERVIÇO NOTARIAL DE PRATA - MG","032193",3152808,10840
17354,"SERVENTIA DE REGISTRO DE IMOVEIS DE PRATA","058230",3152808,10841
17355,"REGISTRO DE IMOVEIS DA COMARCA DE PRATAPOLIS - MG","057240",3152907,10842
17356,"PRATAPOLIS CARTÓRIO DE REGISTRO DE TITULOS E DOCUMENTOS E REGISTRO CIVIL DAS PESSOAS JURIDICAS","055244",3152907,10843
17357,"2º TABELIONATO DE NOTAS","153650",3152907,10844
17358,"TABELIONATO DE PROTESTOS DE PRATAPOLIS","060863",3152907,10845
17359,"CARTÓRIO DE NOTAS","033977",3152907,10846
17360,"TABELIONATO DE PROTESTO DE TITULOS","060301",3153400,10897
17361,"2º TABELIONATO DE NOTAS","032698",3153400,10898
17362,"OFICIO DO REGISTRO DE TITULOS E DOCUMENTOS E REGISTRO CIVIL DAS PESSOAS JURIDICAS","050237",3153400,10899
17363,"CARTÓRIO DE REGISTRO DE IMOVEIS","038687",3153400,10900
17364,"CARTÓRIO DO 1º OFICIO DE NOTAS","040519",3153400,10901
17365,"OFICIO DO REGISTRO CIVIL DAS PESSOAS NATURAIS","050971",3153400,10902
17366,"CARTÓRIO DO REGISTRO DE IMOVEIS","043414",3154002,10903
17367,"TABELIONATO DE PROTESTO DE RAUL SOARES","060715",3154002,10904
17368,"CARTÓRIO DO REGISTRO DE TITULOS E DOCUMENTOS E PESSOAS JURIDICAS","043653",3154002,10905
17369,"OFICIO DO 2º TABELIONATO DE NOTAS DE RAUL SOARES","000554",3154002,10906
17370,"CARTÓRIO DO 1º OFICIO DE NOTAS","040691",3154002,10907
17371,"REGISTRO DE TITULOS E DOCUMENTOS E PESSOAS JURIDICAS","032946",3154200,10908
17372,"OFICIO DE IMOVEIS","046417",3154200,10909
17373,"TABELIONATO DE PROTESTO DE TITULOS","055517",3154200,10910
17374,"OFICIO DO SEGUNDO TABELIONATO DE NOTAS DE RESENDE COSTA","057752",3154200,10911
17375,"CARTÓRIO DO 1º OFICIO DE NOTAS","040485",3154200,10912
17376,"CARTÓRIO DO 1 OFICIO - NOTAS","040352",3154309,10847
17377,"1º OFICIO TABELIONATO DE PROTESTOS","060798",3154309,10848
17378,"CARTÓRIO DE REGISTRO DE IMOVEIS DA COMARCA DE RESPLENDOR","040089",3154309,10849
17379,"2º TABELIONATO DE NOTAS E PROTESTO","032748",3154309,10850
17380,"1º OFICIO DE NOTAS DE RIBEIRAO DAS NEVES","032094",3154606,10851
17381,"OFICIO DO REGISTRO DE TITULOS E DOCUMENTOS E CIVIL DAS PESSOAS JURIDICAS","043935",3154606,10852
17382,"REGISTRO DE IMOVEIS DE RIBEIRAO DAS NEVES","057281",3154606,10853
17383,"CARTÓRIO DO 2º OFICIO DE NOTAS DE RIBEIRAO DAS NEVES","041558",3154606,10854
17384,"TABELIONATO DE PROTESTOS DA COMARCA DE RIBEIRAO DAS NEVES","060814",3154606,10855
17385,"SERVENTIA RIBEIRO - TABELIONATO DE NOTAS 2º OFICIO","058347",3154903,10856
17386,"OFICIO DO 1º TABELIONATO DE PROTESTO DE TITULOS","048595",3154903,10857
17387,"OFICIO DO 1º TABELIONATO DE NOTAS","046409",3154903,10858
17388,"RIO CASCA CARTÓRIO DO REGISTRO DE IMOVEIS","057760",3154903,10859
17389,"CARTÓRIO DE REG TIT DOC PESSOAS JURID","035121",3154903,10860
17390,"REGISTRO CIVIL DAS PESSOAS NATURAIS E NOTAS DO DISTRITO DE JURUMIRIM","056382",3154903,10861
17391,"REGISTRO DE TITULOS E DOCUMENTOS E CIVIL DAS PESSOAS JURIDICAS","057406",3155207,10862
17392,"REGISTRO DE PROTESTO DE TITULOS","057307",3155207,10913
17393,"REGISTRO DE IMOVEIS","057190",3155207,10914
17394,"OFICIO DE REGISTRO DE TITULOS E DOCUMENTOS E CIVIL DAS PESSOAS JURIDICAS","047548",3155405,10915
17395,"OFICIO DO PRIMEIRO TABELIONATO DE NOTAS","050138",3155405,10916
17396,"OFICIO DO 2º TABELIONATO DE NOTAS","049569",3155405,10917
17397,"CARTÓRIO DE REGISTRO DE IMOVEIS DE RIO NOVO","039172",3155405,10918
17398,"OFICIO DO 1º TABELIONATO DE PROTESTO DE TITULOS","039370",3155405,10919
17399,"2 TABELIONATO DE NOTAS","032441",3155504,10920
17400,"REGISTRO DE TITULOS E DOCUMENTOS E REGISTRO CIVIL DAS PESSOAS JURIDICAS","057703",3155504,10921
17401,"TABELIONATO DE PROTESTO DE TITULOS DE RIO PARANAIBA","060608",3155504,10922
17402,"REGISTRO DE IMOVEIS","056960",3155504,10923
17403,"CARTÓRIO DO 1º OFICIO DE NOTAS","040469",3155504,10924
17404,"CARTÓRIO DO 2° TABELIONATO DE NOTAS","041186",3155603,10925
17405,"CARTÓRIO DO REGISTRO DE IMOVEIS DE RIO PARDO DE MINAS","043521",3155603,10926
17406,"OFICIO DO REGISTRO DE TITULOS E DOCUMENTOS E CIVIL DAS PESSOAS JURIDICAS","054312",3155603,10927
17407,"OFICIO DO 1º TABELIONATO DE NOTAS","050096",3155603,10928
17408,"REGISTRO DE PROTESTOS DE RIO PARDO DE MINAS","060186",3155603,10929
17409,"OFICIO DO 1º TABELIONATO DE PROTESTO DE TITULOS","048678",3155702,10930
17410,"OFICIO DE REGISTRO DE TITULOS E DOCUMENTOS E CIVIL DAS PESSOAS JURIDICAS","046276",3155702,10931
17411,"OFICIO DO 2º TABELIONATO DE NOTAS","057794",3155702,10932
17412,"RIO PIRACICABA CARTÓRIO DO 1º OFICIO","057786",3155702,10933
17413,"OFICIO DO REGISTRO DE IMOVEIS","054056",3155702,10934
17414,"OFICIO DO REGISTRO DE TITULOS E DOCUMENTOS E CIVIL DAS PESSOAS JURIDICAS","054296",3155801,10935
17415,"CARTÓRIO DE REGISTRO DE IMOVEIS","038596",3155801,10936
17416,"TABELIONATO DE PROTESTOS DE TITULOS DE RIO POMBA","035071",3155801,10937
17417,"OFICIO DO 1º TABELIONATO DE NOTAS","048249",3155801,10938
17418,"OFICIO DO 2º TABELIONATO DE NOTAS","049627",3155801,10939
17419,"PRIMEIRO OFICIO DE NOTAS","048355",3155900,10940
17420,"CARTÓRIO DE REGISTRO DE IMOVEIS","038521",3155900,10941
17421,"CARTÓRIO DE PROTESTO DE TITULOS","034892",3155900,10942
17422,"OFICIO DO REGISTRO DE TITULOS E DOCUMENTOS E CIVIL DAS PESSOAS JURIDICAS","054486",3155900,10943
17423,"CARTÓRIO 2º OFICIO DE NOTAS","033639",3155900,10944
17424,"OFICIO DO 1º TABELIONATO DE PROTESTO DE TITULOS","048777",3156007,10945
17425,"OFICIO DO REGISTRO  DE TITULOS E DOCUMENTOS  E CIVIL DAS PESSOAS JURIDICAS","050336",3156007,10946
17426,"CARTÓRIO DE NOTAS DO 2.º OFICIO DE RIO VERMELHO/MG","034033",3156007,10947
17427,"1º TABELIONATO DE NOTAS","153668",3156007,10948
17428,"OFICIO DO REGISTRO DE IMOVEIS","053926",3156007,10949
17429,"OFICIO DE REGISTRO DE TITULOS E DOCUMENTOS E CIVIL DAS PESSOAS JURIDICAS","047407",3156700,10950
17430,"3° TABELIONATO DE NOTAS","032862",3156700,10951
17431,"TABELIONATO DE PROTESTO DE TITULOS DA COMARCA DE SABARA","060517",3156700,10952
17432,"OFICIO DO 1º TABELIONATO DE NOTAS","047969",3156700,10953
17433,"CARTÓRIO DE REGISTRO DE IMOVEIS DE SABARA","039180",3156700,10954
17434,"TABELIONATO DO SEGUNDO OFICIO DE NOTAS DE SABARA","061291",3156700,10955
17435,"REGISTRO DE TITULOS E DOCUMENTOS E CIVIS DAS PESSOAS JURIDICAS","057547",3156809,10956
17436,"CARTÓRIO DE REGISTRO DE IMOVEIS","038554",3156809,10957
17437,"CARTÓRIO DE PROTESTO","034801",3156809,10958
17438,"PRIMEIRO TABELIONATO DE SABINOPOLIS","031872",3156809,10959
17439,"2º OFICIO DE NOTAS","032532",3156809,10960
17440,"1º TABELIONATO DE NOTAS","032268",3156908,10961
17441,"OFICIO DO 2º TABELIONATO DE NOTAS","049742",3156908,10962
17442,"CARTÓRIO DE REGISTRO DE IMOVEIS DE SACRAMENTO","039198",3156908,10963
17443,"TABELIONATO DE PROTESTO DE TITULOS DE SACRAMENTO","060616",3156908,10964
17444,"REGISTRO DE TITULOS E DOCUMENTOS E CIVIL DAS PESSOAS JURIDICAS","054338",3156908,10965
17445,"CARTÓRIO DE REGISTRO DE IMOVEIS","038760",3157005,10966
17446,"CARTÓRIO DE REG. DE TITULOS E DOCUMENTOS E CIVIL DAS PESSOAS JURIDICAS.","035154",3157005,10967
17447,"OFICIO DO 2º TABELIONATO DE NOTAS","049551",3157005,10968
17448,"OFICIO DO 1º TABELIONATO DE NOTAS","048272",3157005,10969
17449,"TABELIONATO DE PROTESTO DE TITULOS E DOCUMENTOS DE DIVIDA DA COMARCA DE SALINAS","060707",3157005,10970
17450,"OFICIO DO 2º TABELIONATO DE NOTAS","049437",3157203,10971
17451,"SANTA BARBARA CARTÓRIO REGISTRO DE IMOVEIS","057836",3157203,10972
17452,"TABELIONATO DE PROTESTOS DE TITULOS DA COMARCA DE SANTA BARBARA","060939",3157203,10973
17453,"OFICIO DO REGISTRO DE TITULOS E DOCUMENTOS E CIVIL DAS PESSOAS JURIDICAS","054478",3157203,10974
17454,"CARTÓRIO DO 1º OFICIO DE NOTAS DE SANTA BARBARA-MG","032102",3157203,10975
17455,"CARTÓRIO PHILADELPHIA- REGISTRO DE TITULOS E DOCUMENTOS E PESSOAS JURIDICAS","056598",3157807,10976
17456,"OFICIO DO 1º TABELIONATO DE NOTAS","048223",3157807,10977
17457,"TABELIONATO DO 2 OFICIO DE NOTAS-STA LUZIA/MG","061150",3157807,10978
17458,"TABELIONATO DE PROTESTO DA COMARCA DE SANTA LUZIA","060137",3157807,10979
17459,"SERVIÇO REGISTRAL DE IMOVEIS","059345",3157807,10980
17460,"PROTESTO DE TITULOS","055483",3158003,10981
17461,"REGISTRO DE IMOVEIS","057000",3158003,10982
17462,"TITULOS E DOCUMENTOS E REGISTRO CIVIL DAS PESSOAS JURIDICAS","061440",3158003,10983
17463,"CARTÓRIO DO 1º OFICIO DE NOTAS","040568",3158201,10984
17464,"OFICIO DO 1º TABELIONATO DE PROTESTOS DE TITULOS","049007",3158201,10985
17465,"OFICIO DO REG. DE TITS. E DOCS. E CIVIL DAS PESSOAS JUR.","050245",3158201,10986
17466,"OFICIO DO 2º TABELIONATO DE NOTAS","049619",3158201,10987
17467,"SANTA MARIA DO SUACUI CARTÓRIO REGISTRO DE IMOVEIS","057851",3158201,10988
17468,"OFICIO DO 2º TABELIONATO DE NOTAS","041285",3159209,10989
17469,"SANTA RITA DE CALDAS CARTÓRIO DE REGISTRO DE IMOVEIS","057869",3159209,10990
17470,"SERVIÇO DE REGISTRO DE TITULOS E DOCUMENTOS E CIVIL DAS PESSOAS JURIDICAS","039552",3159209,10991
17471,"PRIMEIRO CARTÓRIO DE NOTAS","055269",3159209,10992
17472,"OFICIO DO TABELIONATO DE PROTESTO DE TITULOS","152744",3159209,10993
17473,"OFICIO DO 1º TABELIONATO DO NOTAS DE SANTA RITA DO SAPUCAI","058826",3159605,10994
17474,"CARTÓRIO DO 2º OFICIO DE NOTAS","041277",3159605,10995
17475,"TABELIONATO DE PROTESTO DE TITULOS DA COMARCA DE SANTA RITA DO SAPUCAI","039289",3159605,10996
17476,"SERVIÇO REGISTRAL DE IMOVEIS","059337",3159605,10997
17477,"CARTÓRIO DE TITULOS E DOCUMENTOS E REGISTRO CIVIL DAS PESSOAS JURIDICAS","040311",3159605,10998
17478,"TABELIONATO DE PROTESTO DE TITULOS","060269",3159803,10999
17479,"SERVIÇO NOTARIAL DO 1º OFICIO DE NOTAS","050583",3159803,11000
17480,"OFICIO DO 2º TABELIONATO DE NOTAS","049767",3159803,11001
17481,"OFICIO DE REGISTRO DE TITULOS E DOCUMENTOS E CIVIL DAS PESSOAS JURIDICAS","130716",3159803,11002
17482,"SERVIÇO REGISTRAL IMOBILIARIO DE SANTA VITORIA","059774",3159803,11003
17483,"CARTÓRIO DE REGISTRO DE IMOVEIS","038679",3160405,11004
17484,"OFICIO DO REGISTRO DE TITULOS E DOCUMENTOS E CIVIL DAS PESSOAS JURIDICAS","054262",3160405,11005
17485,"CARTÓRIO DO 1º OFICIO DE NOTAS","040709",3160405,11006
17486,"CARTÓRIO DO 2º OFICIO DE NOTAS","041442",3160405,11007
17487,"OFICIO DO 1º TABELIONATO DE PROTESTO DE TITULOS.","048900",3160405,11008
17488,"TABELIONATO DE PROTESTO DE TITULOS E DOCUMENTOS DE SANTOS DUMONT","060723",3160702,11009
17489,"TABELIONATO DO 1º OFICIO DE NOTAS","061119",3160702,11010
17490,"REGISTRO DE TITULOS E DOCUMENTOS E REG. CIVIL DAS PESSOAS JURIDICAS","057653",3160702,11011
17491,"3O CARTÓRIO DE NOTAS","032854",3160702,11012
17492,"CARTÓRIO DO 2º OFICIO DE NOTAS","041483",3160702,11013
17493,"SANTOS DUMONT CARTÓRIO DE REGISTRO DE IMOVEIS","057885",3160702,11014
17494,"OFICIO DE REGISTRO DE TITULOS E DOCUMENTOS E CIVIL DAS PESSOAS JURIDICAS","057604",3161007,11016
17495,"CARTÓRIO DE REGISTRO DE IMOVEIS","038661",3161007,11017
17496,"CARTÓRIO DO 2º OFICIO DE NOTAS","041236",3161007,11018
17497,"OFICIO DO PRIMEIRO TABELIONATO DE NOTAS","050120",3161007,11019
17498,"TABELIONATO DE PROTESTO DE TITULOS E DOCUMENTOS DE DIVIDA","060640",3161007,11020
17499,"CARTÓRIO DO 1º OFICIO DE NOTAS","040477",3161106,11021
17500,"TABELIONATO DE PROTESTO DE TITULOS DE SAO FRANCISCO","060624",3161106,11022
17501,"CARTÓRIO REGISTRO DE IMOVEIS DE SAO FRANCISCO","045013",3161106,11023
17502,"CARTÓRIO DE REGISTRO CIVIL DAS PESSOAS JURIDICAS, TITULOS E DOCUMENTOS","035477",3161106,11024
17503,"OFICIO DO 2º TABELIONATO DE NOTAS","049502",3161106,11025
17504,"CARTÓRIO DE REG. DE TITULOS E DOCUMENTOS E CIVIL DAS PESSOAS JURIDICAS","035147",3161700,11026
17505,"CARTÓRIO DO 2º OFICIO DE NOTAS","041301",3161700,11027
17506,"CARTÓRIO DO 1º TABELIONATO DE PROTESTO DE TITULOS","041038",3161700,11028
17507,"OFICIO DO REGISTRO DE IMOVEIS","045237",3161700,11029
17508,"OFICIO DE REGISTRO DE IMOVEIS","047233",3162005,11030
17509,"OFICIO DO 1º TABELIONATO DE NOTAS","048082",3162005,11031
17510,"2º OFICIO DE NOTAS","032490",3162005,11032
17511,"REGISTRO DE TITULOS E DOCUMENTOS E PESSOAS JURIDICAS","057612",3162005,11033
17512,"TABELIONATO DE PROTESTOS DE TITULOS E DOCUMENTOS DE DIVIDA DE SAO GONCALO DO SAPUCAI-MG","060988",3162005,11034
17513,"OFICIO DO 1º TABELIONATO DE NOTAS","048348",3162104,11035
17514,"OFICIO DO REGISTRO DE IMOVEIS DE SAO GOTARDO","044974",3162104,11036
17515,"OFICIO DO 2º TABELIONATO DE NOTAS DE SAO GOTARDO","049908",3162104,11037
17516,"OF DO REG DE TITS DOCS E CIVIL DAS PESSOAS JUR","046193",3162104,11038
17517,"TABELIONATO DE PROTESTO DE TITULOS DA COMARCA DE SAO GOTARDO","060525",3162104,11039
17518,"2º OFICIO DE NOTAS","000018",3162401,11040
17519,"OFICIO DE REGISTRO E TITULOS E DOCUMENTOS E  CIVIL DE PESSOAS JURIDICAS","047563",3162401,11041
17520,"OFICIO DO REGISTRO DE IMOVEIS DE SAO JOAO DA PONTE","057133",3162401,11042
17521,"CARTÓRIO DE PROTESTO DE TITULOS DA COMARCA DE SAO JOAO DA PONTE","034967",3162401,11043
17522,"OFICIO DO 1º TABELIONATO DE NOTAS DE SAO JOAO DA PONTE","033910",3162401,11044
17523,"CARTÓRIO DE REGISTRO DE PROTESTOS","039313",3162500,11045
17524,"CARTÓRIO 1º OFICIO DE NOTAS","033498",3162500,11046
17525,"SAO JOAO DEL REI CARTÓRIO 3º OFICIO DE NOTAS","057893",3162500,11047
17526,"CARTÓRIO DE TITULOS E DOCUMENTOS CIVIL DE PESSOAS JURIDICAS","040188",3162500,11048
17527,"OFICIO DE REGISTRO DE IMOVEIS","047308",3162500,11049
17528,"SAO JOAO DEL REI CARTÓRIO DO 2º OFICIO DE NOTAS","057901",3162500,11050
17529,"OFICIO DO REGISTRO DE IMOVEIS DE SAO JOAO DO PARAISO","152777",3162708,11051
17530,"OFICIO DO TABELIONATO DE PROTESTO DE TITULOS","152769",3162708,11052
17531,"2º TABELIONATO DE NOTAS","153403",3162708,11053
17532,"1º TABELIONATO DE NOTAS DE SAO JOAO DO PARAISO","152751",3162708,11054
17533,"OFICIO DE REGISTRO DE TITULOS E DOCUMENTOS E CIVIL DAS PESSOAS JURIDICAS","152785",3162708,11055
17534,"SERVIÇO NOTARIAL 1º OFICIO","048017",3162807,11056
17535,"CARTÓRIO DE PROTESTO DE TITULOS","034868",3162807,11057
17536,"CARTÓRIO  REGISTRO IMOVEIS","033456",3162807,11058
17537,"OFICIO DO 2º TABELIONATO DE NOTAS","049635",3162807,11059
17538,"CARTÓRIO TITULOS E DOCUMENTOS E CIVIL DAS PESSOAS JURIDICAS","045260",3162807,11060
17539,"OFICIO DO REGISTRO DE IMOVEIS DE SAO JOAO NEPOMUCENO","043984",3162906,11061
17540,"OFICIO DO SEGUNDO TABELIONATO DE NOTAS","054676",3162906,11015
17541,"OFICIO DO 1º TABELIONATO DE PROTESTO DE TITULOS","048561",3162906,11080
17542,"REGISTRO DE TITULOS E DOCUMENTOS E CIVIL DAS PESSOAS JURIDICAS","057448",3162906,11081
17543,"1º TABELIONATO DE NOTAS","032243",3162906,11082
17544,"REGISTRO TITULOS E DOCUMENTOS/REGISTRO CIVIL DAS PESSOAS JURIDICAS","057737",3163706,11083
17545,"SERVIÇO REGISTRAL PRIVATIVO DE IMOVEIS DA COMARCA DE SAO LOURENCO","059824",3163706,11084
17546,"2º OFICIO DE NOTAS","032516",3163706,11085
17547,"TABELIONATO DE REGISTRO DE PROTESTO DE SAO LOURENCO","061036",3163706,11086
17548,"SERVIÇO NOTARIAL PRIVATIVO DO 1º OFICIO","059071",3163706,11087
17549,"REGISTRO CIVIL DAS PESSOAS NATURAIS","055939",3163904,11088
17550,"REGISTRO DE TITULOS E DOCUMENTOS E CIVIL DAS PESSOAS JURIDICAS DE SAO ROMAO-MG","047530",3164209,11089
17551,"PRIMEIRO TABELIONATO DE NOTAS DA COMARCA DE SAO ROMAO","060038",3164209,11090
17552,"1º TABELIONATO DE PROTESTO","032367",3164209,11091
17553,"2º TABELIONATO DE NOTAS","153676",3164209,11092
17554,"OFICIO DE REGISTRO DE IMOVEIS","047191",3164209,11093
17555,"SAO ROQUE DE MINAS","153684",3164308,11094
17556,"CARTÓRIO DE REGISTRO DE IMOVEIS","038646",3164308,11095
17557,"CARTÓRIO DO 1º OFICIO DE NOTAS","040618",3164308,11096
17558,"CARTÓRIO DO REGISTRO DE TITULOS E DOCUMENTOS E CIVIL DAS PESSOAS JURIDICAS","043620",3164308,11097
17559,"TABELIONATO DE PROTESTO DE TITULOS","039339",3164308,11098
17560,"CARTÓRIO DE REGISTRO CIVIL E TABELIONATO","037846",3164431,11099
17561,"OFICIO DO REGISTRO CIVIL E TABELIONATO DE NOTAS","051474",3164506,11100
17562,"3º CARTÓRIO DE NOTAS","032870",3164704,11101
17563,"OFICIO DO 2º TABELIONATO DE NOTAS DE SAO SEBASTIAO DO PARAISO","049916",3164704,11102
17564,"TABELINATO DE PROTESTO S.SEBASTIAO PARAISO","059949",3164704,11103
17565,"CARTÓRIO DE REGISTRO DE IMOVEIS","038638",3164704,11104
17566,"REGISTRO DE TITULOS E DOCUMENTOS E REGISTRO CIVIL DAS PESSOAS JURIDICAS","057661",3164704,11105
17567,"CARTÓRIO DO 1º OFICIO DE NOTAS DE SAO SEBASTIAO DO PARAISO","040907",3164704,11106
17568,"SERVIÇO DE REGISTRO CIVIL COM ATRIBUICAO NOTARIAL DE SAO TOMAS DE AQUINO","153460",3165107,11107
17569,"OFICIO DO REGISTRO DE TITULOS E DOCUMENTOS E CIVIL DAS PESSOAS JURIDICAS","054460",3165107,11108
17570,"OFICIO DO 1º TABELIONATO DE PROTESTO DE TITULOS","048520",3165107,11109
17571,"OFICIO DO REGISTRO DE IMOVEIS","053868",3165107,11110
17572,"CARTÓRIO DO 2.º OFICO DE NOTAS","041111",3165701,11162
17573,"OFICIO DO REGISTRO DE TITULOS E DOCUMENTOS E CIVIL DAS PESSOAS JURIDICAS","054247",3165701,11163
17574,"SENADOR FIRMINO CARTÓRIO DO PRIMEIRO OFICIO DE NOTAS","058131",3165701,11164
17575,"OFICIO DO 1º TABELIONATO DE PROTESTOS DE TITULOS","048959",3165701,11165
17576,"OFICIO DO REGISTRO DE IMOVEIS","054031",3165701,11166
17577,"CARTÓRIO DE REGISTRO CIVIL","035220",3166204,11167
17578,"OFICIO DO SEGUNDO TABELIONATO DE NOTAS","054650",3167103,11168
17579,"CARTÓRIO REGISTRO DE IMOVEIS","044941",3167103,11169
17580,"TABELIONATO DE PROTESTO DE TITULOS DE CREDITO E OUTROS DCS. DE DIVIDA","060558",3167103,11170
17581,"CARTÓRIO DO REGISTRO DE TITULOS E DOCUMENTOS E CIVIS E PESSOAS JURIDICAS","043646",3167103,11171
17582,"CATORIO DO 1º OFICIO DE NOTAS","045344",3167103,11172
17583,"SETE LAGOAS - CARTÓRIO DE REGISTRO DE IMOVEIS 2 OFICIO","059899",3167202,11173
17584,"OFICIO DO 3º TABELIONATO DE NOTAS","049965",3167202,11062
17585,"CARTÓRIO 1º OFICIO REGISTRO DE IMOVEIS","033597",3167202,11063
17586,"TABELIONATO DE PROTESTO","060095",3167202,11064
17587,"SERVIÇO NOTARIAL DO 2° OFICIO","058933",3167202,11065
